Id,SalePrice
2735,124533.05433893882
2736,145227.6418944354
2737,119006.08598152254
2738,151981.17337562307
2739,150680.662341731
2740,147722.8293468596
2741,137899.8321307578
2742,158710.24485574308
2743,138827.42645655095
2744,144257.99240362667
2745,148391.60548394072
2746,121899.54331399887
2747,142630.31067791695
2748,130749.32570842859
2749,119184.20003854812
2750,128905.56332132076
2751,114108.4122731696
2752,203627.59660896249
2753,146371.34150808986
2754,228434.09318218706
2755,144914.4986185829
2756,86014.64531141154
2757,63512.191573254946
2758,80384.4774746241
2759,154367.3372480196
2760,119180.47731254113
2761,135452.50012942465
2762,140833.3721728557
2763,186514.42465992153
2764,149110.93534947888
2765,278600.2007175919
2766,140096.331556842
2767,76151.60197819516
2768,137650.5458817684
2769,119943.11587990764
2770,159151.91124025118
2771,117981.30330056029
2772,108646.3126902096
2773,160060.36667195542
2774,155208.15622050376
2775,126995.86272147471
2776,137930.54091454906
2777,154444.7723769454
2778,122683.23432543766
2779,117254.94229913673
2780,109327.44694867583
2781,104946.99512340662
2782,93940.45792636838
2783,90620.80873686426
2784,132795.3043120931
2785,148175.07969194418
2786,51053.68863348874
2787,136798.3150634372
2788,69772.50361256834
2789,188371.56740802864
2790,99317.05919085843
2791,125914.98535888552
2792,67341.89770163945
2793,165981.34312793438
2794,93187.57057530816
2795,124647.00371134903
2796,90835.71924577301
2797,232843.3623021717
2798,100259.93095618824
2799,119877.52178098254
2800,71481.33040381406
2801,116913.61158152169
2802,129748.867951929
2803,177245.51489054956
2804,126047.11260190167
2805,102901.08492179
2806,78434.44111890727
2807,161568.78799052018
2808,138562.30268765535
2809,135745.24213184972
2810,131380.1284359066
2811,155198.02584081973
2812,149504.08382865222
2813,165904.6884206734
2814,165378.39432704856
2815,95705.613382918
2816,243435.22131275377
2817,134160.66567686247
2818,128622.8587216336
2819,161952.86959937343
2820,125269.87045151125
2821,109843.50026492977
2822,192025.07808650078
2823,333255.8063638738
2824,172237.28242035885
2825,134763.4255713049
2826,141186.18008643435
2827,150723.51052773432
2828,198040.56167111048
2829,199931.4726332914
2830,252278.49731853307
2831,192568.60116810998
2832,229566.83552535978
2833,260791.68071865066
2834,216752.3014608323
2835,232480.70980101102
2836,202408.08409972666
2837,163264.5421968507
2838,156660.33589669352
2839,173434.45220117603
2840,208392.86949862898
2841,202231.55333940854
2842,208748.2384067014
2843,147324.0540502006
2844,162207.58617937815
2845,130347.29825644047
2846,206713.7995934948
2847,186533.07478001353
2848,207989.15569518416
2849,213433.62256632448
2850,271781.981504579
2851,228883.8247091719
2852,226924.5504933058
2853,224108.5217820156
2854,135918.52367586986
2855,200452.425888204
2856,208684.10354413858
2857,201063.3068108251
2858,196875.52741156475
2859,112705.25344189885
2860,125368.79741596917
2861,126208.3235305244
2862,206053.5044646225
2863,125261.79006716725
2864,250962.8932029221
2865,138337.25228232352
2866,180519.583264502
2867,100507.5855989217
2868,103679.5201446342
2869,124980.96665152883
2870,125272.16817811692
2871,92723.4088858182
2872,42353.91833609287
2873,104270.3794190578
2874,131876.13083718947
2875,135984.6831624046
2876,155296.89983603015
2877,145986.2292266585
2878,170881.7155705157
2879,125985.71040475511
2880,105839.92079842162
2881,129275.76554861886
2882,149404.12568924495
2883,181579.9937708003
2884,177413.98461335525
2885,164189.5505573472
2886,201401.824233429
2887,110506.78121637482
2888,139903.53573143427
2889,56775.6083533158
2890,76417.71081242361
2891,156074.40714219262
2892,59199.47197129956
2893,109010.97141426906
2894,63405.2809161319
2895,253822.7223906534
2896,248759.1988156782
2897,204371.11771732732
2898,169917.69920033374
2899,234902.23523002127
2900,159527.15974916253
2901,186774.04404679677
2902,177329.5944413466
2903,305857.80808737135
2904,322716.81040902477
2905,82355.43406433311
2906,180347.36613149734
2907,119782.14323790329
2908,125132.20220250342
2909,159165.53805494425
2910,79276.50565162438
2911,88410.93165231531
2912,139051.06727747354
2913,94626.73730183174
2914,87384.178485321
2915,98659.51049313937
2916,94626.73730183174
2917,158021.5645434597
2918,117884.76893518912
2919,225789.03688147277
